empresa;descrição;cidade;protocolo;created_at;status_os;data_encerramento_prot;Nome do Técnico;OLT;Regional;Motivo;Motivo da Pendência;Turno;aging_dias
Conecta+;Reparo de Fibra;Hortolândia;20264347174;18/02/2026 12:28:03;Pendente;18/02/2026 21:50:03;Carlos Santos;OLT-HUAWEI-4;Hortolândia;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Tarde;0
Horizon Telecom;Suporte Wi-Fi;Valinhos;20261439425;07/02/2026 06:37:03;Pendente;07/02/2026 08:37:03;Ana Souza;OLT-NOKIA-5;Valinhos;Suporte Wi-Fi;Falta de Tempo/Janela;Tarde;11
Horizon Telecom;Suporte Wi-Fi;Americana;20261746670;16/02/2026 09:23:03;Pendente;17/02/2026 01:23:03;Ana Souza;OLT-NOKIA-3;Americana;Suporte Wi-Fi;Chuva Forte/Segurança;Tarde;2
Conecta+;Instalação Nova;Paulínia;20264952277;17/02/2026 05:54:03;Pendente;17/02/2026 16:54:03;João Silva;OLT-HUAWEI-5;Paulínia;Instalação Nova;Cliente Ausente;Manhã;1
Horizon Telecom;Instalação Nova;Hortolândia;20265175840;16/02/2026 04:41:03;Pendente;17/02/2026 01:41:03;Carlos Santos;OLT-ZTE-7;Hortolândia;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Tarde;2
Conecta+;Instalação Nova;Campinas;20266883836;13/02/2026 08:46:03;Pendente;13/02/2026 20:46:03;Maria Oliveira;OLT-NOKIA-2;Campinas;Instalação Nova;Falta de Tempo/Janela;Manhã;5
FiberTech;Suporte Wi-Fi;Valinhos;20267593674;08/02/2026 05:29:03;Pendente;08/02/2026 22:29:03;Ana Souza;OLT-HUAWEI-7;Valinhos;Suporte Wi-Fi;Cliente Ausente;Tarde;10
FiberTech;Suporte Wi-Fi;Valinhos;20269980891;15/02/2026 15:38:03;Pendente;16/02/2026 10:38:03;Maria Oliveira;OLT-ZTE-7;Valinhos;Suporte Wi-Fi;Cliente Ausente;Tarde;3
FiberTech;Suporte Wi-Fi;Campinas;20262831973;17/02/2026 03:02:03;Pendente;18/02/2026 03:02:03;João Silva;OLT-ZTE-6;Campinas;Suporte Wi-Fi;Falta de Tempo/Janela;Tarde;1
Horizon Telecom;Reparo de Fibra;Campinas;20262124958;17/02/2026 11:48:03;Pendente;17/02/2026 21:48:03;Carlos Santos;OLT-NOKIA-6;Campinas;Reparo de Fibra;Cliente Ausente;Manhã;1
Conecta+;Mudança de Endereço;Paulínia;20269654473;16/02/2026 18:26:03;Pendente;17/02/2026 04:26:03;Carlos Santos;OLT-ZTE-2;Paulínia;Mudança de Endereço;Falta de Tempo/Janela;Tarde;2
FiberTech;Instalação Nova;Valinhos;20262903362;12/02/2026 02:35:03;Pendente;12/02/2026 13:35:03;Kevyn Ferrezin;OLT-NOKIA-4;Valinhos;Instalação Nova;Falta de Tempo/Janela;Manhã;6
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20267055159;16/02/2026 01:41:03;Pendente;16/02/2026 08:41:03;Ana Souza;OLT-ZTE-8;Hortolândia;Suporte Wi-Fi;Cliente Ausente;Manhã;2
Conecta+;Instalação Nova;Paulínia;20261345616;18/02/2026 21:44:03;Pendente;18/02/2026 21:50:03;João Silva;OLT-NOKIA-9;Paulínia;Instalação Nova;Cliente Ausente;Manhã;0
FiberTech;Reparo de Fibra;Hortolândia;20268593432;18/02/2026 15:29:03;Pendente;18/02/2026 21:50:03;João Silva;OLT-HUAWEI-5;Hortolândia;Reparo de Fibra;Chuva Forte/Segurança;Tarde;0
Conecta+;Troca de Tecnologia;Hortolândia;20267251611;18/02/2026 12:18:03;Pendente;18/02/2026 21:50:03;Maria Oliveira;OLT-ZTE-4;Hortolândia;Troca de Tecnologia;Falta de Tempo/Janela;Manhã;0
FiberTech;Instalação Nova;Sumaré;20269441753;17/02/2026 02:53:03;Pendente;17/02/2026 18:53:03;João Silva;OLT-NOKIA-4;Sumaré;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Tarde;1
FiberTech;Instalação Nova;Hortolândia;20266770153;17/02/2026 23:13:03;Pendente;18/02/2026 09:13:03;Kevyn Ferrezin;OLT-ZTE-9;Hortolândia;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Manhã;0
Conecta+;Mudança de Endereço;Paulínia;20268344414;17/02/2026 09:54:03;Pendente;17/02/2026 20:54:03;Kevyn Ferrezin;OLT-ZTE-6;Paulínia;Mudança de Endereço;Falta de Tempo/Janela;Manhã;1
Conecta+;Suporte Wi-Fi;Paulínia;20263225572;14/02/2026 11:53:03;Pendente;15/02/2026 07:53:03;Carlos Santos;OLT-ZTE-8;Paulínia;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Manhã;4
Horizon Telecom;Suporte Wi-Fi;Paulínia;20269037657;17/02/2026 21:27:03;Pendente;18/02/2026 18:27:03;João Silva;OLT-NOKIA-1;Paulínia;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;1
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20265240893;18/02/2026 02:25:03;Pendente;18/02/2026 04:25:03;Ana Souza;OLT-NOKIA-5;Hortolândia;Suporte Wi-Fi;Equipamento Defeituoso;Manhã;0
Horizon Telecom;Reparo de Fibra;Americana;20265870962;17/02/2026 23:15:03;Pendente;18/02/2026 16:15:03;Kevyn Ferrezin;OLT-HUAWEI-1;Americana;Reparo de Fibra;Equipamento Defeituoso;Tarde;0
Conecta+;Instalação Nova;Sumaré;20264429039;18/02/2026 18:32:03;Pendente;18/02/2026 21:32:03;Maria Oliveira;OLT-NOKIA-6;Sumaré;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Manhã;0
FiberTech;Troca de Tecnologia;Americana;20267786458;15/02/2026 22:12:03;Pendente;16/02/2026 18:12:03;João Silva;OLT-HUAWEI-3;Americana;Troca de Tecnologia;Equipamento Defeituoso;Manhã;2
FiberTech;Suporte Wi-Fi;Hortolândia;20266033585;17/02/2026 11:01:03;Pendente;18/02/2026 01:01:03;Ana Souza;OLT-HUAWEI-7;Hortolândia;Suporte Wi-Fi;Cliente Ausente;Tarde;1
Conecta+;Instalação Nova;Paulínia;20262965505;13/02/2026 13:57:03;Pendente;14/02/2026 01:57:03;Maria Oliveira;OLT-HUAWEI-7;Paulínia;Instalação Nova;Falta de Tempo/Janela;Manhã;5
Conecta+;Suporte Wi-Fi;Sumaré;20264842357;15/02/2026 10:32:03;Pendente;16/02/2026 06:32:03;João Silva;OLT-ZTE-2;Sumaré;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Manhã;3
Horizon Telecom;Instalação Nova;Paulínia;20269974443;16/02/2026 07:13:03;Pendente;16/02/2026 10:13:03;Ana Souza;OLT-NOKIA-8;Paulínia;Instalação Nova;Chuva Forte/Segurança;Tarde;2
FiberTech;Troca de Tecnologia;Valinhos;20269969096;18/02/2026 17:23:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-HUAWEI-4;Valinhos;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;0
Horizon Telecom;Suporte Wi-Fi;Sumaré;20262736025;17/02/2026 07:35:03;Pendente;18/02/2026 01:35:03;Carlos Santos;OLT-ZTE-8;Sumaré;Suporte Wi-Fi;Cliente Ausente;Manhã;1
FiberTech;Suporte Wi-Fi;Americana;20269082417;18/02/2026 05:13:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-NOKIA-1;Americana;Suporte Wi-Fi;Equipamento Defeituoso;Manhã;0
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20264546129;16/02/2026 18:17:03;Pendente;17/02/2026 18:17:03;Maria Oliveira;OLT-ZTE-10;Hortolândia;Suporte Wi-Fi;Equipamento Defeituoso;Tarde;2
FiberTech;Instalação Nova;Americana;20261817626;18/02/2026 00:53:03;Pendente;18/02/2026 10:53:03;Ana Souza;OLT-ZTE-8;Americana;Instalação Nova;Falta de Tempo/Janela;Tarde;0
Conecta+;Mudança de Endereço;Paulínia;20263461104;17/02/2026 03:46:03;Pendente;17/02/2026 09:46:03;João Silva;OLT-ZTE-6;Paulínia;Mudança de Endereço;Equipamento Defeituoso;Manhã;1
Horizon Telecom;Instalação Nova;Americana;20264367215;16/02/2026 02:02:03;Pendente;16/02/2026 22:02:03;Kevyn Ferrezin;OLT-ZTE-5;Americana;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Manhã;2
FiberTech;Instalação Nova;Sumaré;20269793269;14/02/2026 10:35:03;Pendente;14/02/2026 17:35:03;João Silva;OLT-ZTE-5;Sumaré;Instalação Nova;Chuva Forte/Segurança;Manhã;4
Horizon Telecom;Instalação Nova;Valinhos;20264453657;18/02/2026 11:18:03;Pendente;18/02/2026 21:18:03;Carlos Santos;OLT-ZTE-2;Valinhos;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Tarde;0
Conecta+;Instalação Nova;Paulínia;20262084803;18/02/2026 06:19:03;Pendente;18/02/2026 14:19:03;João Silva;OLT-ZTE-5;Paulínia;Instalação Nova;Cliente Ausente;Tarde;0
Horizon Telecom;Mudança de Endereço;Paulínia;20263716323;18/02/2026 01:28:03;Pendente;18/02/2026 21:50:03;João Silva;OLT-ZTE-9;Paulínia;Mudança de Endereço;Chuva Forte/Segurança;Tarde;0
FiberTech;Reparo de Fibra;Hortolândia;20261949724;18/02/2026 10:04:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-ZTE-3;Hortolândia;Reparo de Fibra;Equipamento Defeituoso;Manhã;0
FiberTech;Reparo de Fibra;Valinhos;20266383980;16/02/2026 04:23:03;Pendente;16/02/2026 18:23:03;Maria Oliveira;OLT-HUAWEI-4;Valinhos;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Manhã;2
Conecta+;Troca de Tecnologia;Paulínia;20265475005;17/02/2026 09:46:03;Pendente;18/02/2026 00:46:03;Carlos Santos;OLT-NOKIA-3;Paulínia;Troca de Tecnologia;Cliente Ausente;Manhã;1
FiberTech;Reparo de Fibra;Sumaré;20265038731;18/02/2026 06:39:03;Pendente;18/02/2026 08:39:03;Maria Oliveira;OLT-ZTE-6;Sumaré;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Manhã;0
Horizon Telecom;Troca de Tecnologia;Americana;20262234811;17/02/2026 15:55:03;Pendente;18/02/2026 06:55:03;João Silva;OLT-HUAWEI-4;Americana;Troca de Tecnologia;Falta de Tempo/Janela;Manhã;1
Horizon Telecom;Reparo de Fibra;Valinhos;20269652989;13/02/2026 20:36:03;Pendente;14/02/2026 17:36:03;Carlos Santos;OLT-ZTE-1;Valinhos;Reparo de Fibra;Equipamento Defeituoso;Tarde;5
FiberTech;Troca de Tecnologia;Sumaré;20269319993;13/02/2026 18:12:03;Pendente;13/02/2026 20:12:03;Carlos Santos;OLT-NOKIA-3;Sumaré;Troca de Tecnologia;Chuva Forte/Segurança;Tarde;5
FiberTech;Instalação Nova;Paulínia;20267342538;15/02/2026 21:56:03;Pendente;16/02/2026 03:56:03;João Silva;OLT-HUAWEI-5;Paulínia;Instalação Nova;Falta de Tempo/Janela;Tarde;2
FiberTech;Instalação Nova;Americana;20266803384;17/02/2026 14:58:03;Pendente;18/02/2026 01:58:03;João Silva;OLT-ZTE-3;Americana;Instalação Nova;Equipamento Defeituoso;Manhã;1
Conecta+;Instalação Nova;Paulínia;20265181879;13/02/2026 07:15:03;Pendente;14/02/2026 07:15:03;Kevyn Ferrezin;OLT-ZTE-9;Paulínia;Instalação Nova;Falta de Tempo/Janela;Tarde;5
Conecta+;Mudança de Endereço;Campinas;20269745879;16/02/2026 21:47:03;Pendente;17/02/2026 09:47:03;Ana Souza;OLT-HUAWEI-5;Campinas;Mudança de Endereço;Cliente Ausente;Manhã;2
FiberTech;Reparo de Fibra;Sumaré;20265222748;05/02/2026 22:09:03;Pendente;06/02/2026 11:09:03;Maria Oliveira;OLT-ZTE-3;Sumaré;Reparo de Fibra;Cliente Ausente;Tarde;12
FiberTech;Suporte Wi-Fi;Hortolândia;20269994286;16/02/2026 02:03:03;Pendente;16/02/2026 14:03:03;Carlos Santos;OLT-NOKIA-9;Hortolândia;Suporte Wi-Fi;Chuva Forte/Segurança;Manhã;2
FiberTech;Suporte Wi-Fi;Valinhos;20261654760;12/02/2026 23:46:03;Pendente;13/02/2026 17:46:03;João Silva;OLT-HUAWEI-8;Valinhos;Suporte Wi-Fi;Chuva Forte/Segurança;Manhã;5
FiberTech;Instalação Nova;Valinhos;20266619623;13/02/2026 16:51:03;Pendente;13/02/2026 19:51:03;Kevyn Ferrezin;OLT-NOKIA-7;Valinhos;Instalação Nova;Falta de Tempo/Janela;Manhã;5
FiberTech;Suporte Wi-Fi;Hortolândia;20264773286;05/02/2026 22:44:03;Pendente;06/02/2026 12:44:03;Carlos Santos;OLT-ZTE-10;Hortolândia;Suporte Wi-Fi;Falta de Tempo/Janela;Tarde;12
Conecta+;Suporte Wi-Fi;Americana;20264337863;16/02/2026 23:20:03;Pendente;17/02/2026 21:20:03;Maria Oliveira;OLT-ZTE-9;Americana;Suporte Wi-Fi;Chuva Forte/Segurança;Manhã;1
Conecta+;Instalação Nova;Campinas;20261600720;16/02/2026 10:50:03;Pendente;16/02/2026 23:50:03;João Silva;OLT-ZTE-2;Campinas;Instalação Nova;Equipamento Defeituoso;Manhã;2
Horizon Telecom;Reparo de Fibra;Hortolândia;20267580450;15/02/2026 04:59:03;Pendente;15/02/2026 17:59:03;Kevyn Ferrezin;OLT-ZTE-6;Hortolândia;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Manhã;3
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20261115768;13/02/2026 22:27:03;Pendente;14/02/2026 12:27:03;Carlos Santos;OLT-ZTE-3;Hortolândia;Suporte Wi-Fi;Chuva Forte/Segurança;Tarde;4
FiberTech;Reparo de Fibra;Paulínia;20266396219;15/02/2026 22:54:03;Pendente;16/02/2026 17:54:03;Ana Souza;OLT-ZTE-5;Paulínia;Reparo de Fibra;Falta de Tempo/Janela;Manhã;2
Horizon Telecom;Troca de Tecnologia;Valinhos;20269429249;18/02/2026 00:48:03;Pendente;18/02/2026 05:48:03;Maria Oliveira;OLT-NOKIA-10;Valinhos;Troca de Tecnologia;Chuva Forte/Segurança;Manhã;0
FiberTech;Suporte Wi-Fi;Campinas;20262457225;06/02/2026 01:05:03;Pendente;06/02/2026 14:05:03;Ana Souza;OLT-HUAWEI-2;Campinas;Suporte Wi-Fi;Cliente Ausente;Tarde;12
Conecta+;Suporte Wi-Fi;Paulínia;20267777066;17/02/2026 02:31:03;Pendente;18/02/2026 00:31:03;João Silva;OLT-HUAWEI-8;Paulínia;Suporte Wi-Fi;Equipamento Defeituoso;Manhã;1
Conecta+;Suporte Wi-Fi;Valinhos;20261024291;17/02/2026 05:54:03;Pendente;17/02/2026 15:54:03;Carlos Santos;OLT-ZTE-1;Valinhos;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;1
Horizon Telecom;Instalação Nova;Hortolândia;20268927598;17/02/2026 13:15:03;Pendente;18/02/2026 09:15:03;Kevyn Ferrezin;OLT-HUAWEI-6;Hortolândia;Instalação Nova;Equipamento Defeituoso;Manhã;1
Horizon Telecom;Suporte Wi-Fi;Paulínia;20269778566;17/02/2026 02:37:03;Pendente;17/02/2026 11:37:03;Carlos Santos;OLT-NOKIA-5;Paulínia;Suporte Wi-Fi;Falta de Tempo/Janela;Tarde;1
FiberTech;Suporte Wi-Fi;Valinhos;20262551037;13/02/2026 07:57:03;Pendente;14/02/2026 02:57:03;Ana Souza;OLT-NOKIA-10;Valinhos;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;5
Conecta+;Reparo de Fibra;Campinas;20265941431;17/02/2026 08:22:03;Pendente;17/02/2026 13:22:03;Kevyn Ferrezin;OLT-NOKIA-7;Campinas;Reparo de Fibra;Chuva Forte/Segurança;Tarde;1
FiberTech;Troca de Tecnologia;Valinhos;20269793786;15/02/2026 04:17:03;Pendente;15/02/2026 22:17:03;Carlos Santos;OLT-ZTE-9;Valinhos;Troca de Tecnologia;Cliente Ausente;Tarde;3
Conecta+;Troca de Tecnologia;Hortolândia;20265446118;17/02/2026 14:47:03;Pendente;17/02/2026 21:47:03;Ana Souza;OLT-HUAWEI-6;Hortolândia;Troca de Tecnologia;Falta de Tempo/Janela;Manhã;1
FiberTech;Instalação Nova;Americana;20266420008;17/02/2026 17:45:03;Pendente;18/02/2026 03:45:03;Ana Souza;OLT-HUAWEI-6;Americana;Instalação Nova;Cliente Ausente;Manhã;1
Horizon Telecom;Suporte Wi-Fi;Campinas;20269275353;04/02/2026 02:28:03;Pendente;05/02/2026 01:28:03;João Silva;OLT-HUAWEI-7;Campinas;Suporte Wi-Fi;Falta de Tempo/Janela;Manhã;14
Horizon Telecom;Instalação Nova;Americana;20264952830;15/02/2026 01:36:03;Pendente;15/02/2026 11:36:03;Kevyn Ferrezin;OLT-ZTE-8;Americana;Instalação Nova;Equipamento Defeituoso;Manhã;3
Horizon Telecom;Reparo de Fibra;Hortolândia;20263506435;17/02/2026 08:01:03;Pendente;18/02/2026 03:01:03;Maria Oliveira;OLT-NOKIA-7;Hortolândia;Reparo de Fibra;Cliente Ausente;Manhã;1
FiberTech;Suporte Wi-Fi;Valinhos;20262307380;16/02/2026 18:05:03;Pendente;17/02/2026 11:05:03;Ana Souza;OLT-NOKIA-3;Valinhos;Suporte Wi-Fi;Cliente Ausente;Tarde;2
FiberTech;Instalação Nova;Paulínia;20261130132;09/02/2026 09:54:03;Pendente;09/02/2026 23:54:03;Maria Oliveira;OLT-HUAWEI-7;Paulínia;Instalação Nova;Chuva Forte/Segurança;Manhã;9
FiberTech;Mudança de Endereço;Sumaré;20265884547;18/02/2026 08:43:03;Pendente;18/02/2026 14:43:03;Carlos Santos;OLT-NOKIA-1;Sumaré;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Manhã;0
FiberTech;Reparo de Fibra;Paulínia;20264861165;18/02/2026 04:54:03;Pendente;18/02/2026 16:54:03;Kevyn Ferrezin;OLT-ZTE-3;Paulínia;Reparo de Fibra;Cliente Ausente;Manhã;0
FiberTech;Suporte Wi-Fi;Hortolândia;20265710973;14/02/2026 04:34:03;Pendente;14/02/2026 16:34:03;Kevyn Ferrezin;OLT-ZTE-4;Hortolândia;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;4
Conecta+;Troca de Tecnologia;Americana;20265743788;16/02/2026 23:45:03;Pendente;17/02/2026 05:45:03;Kevyn Ferrezin;OLT-ZTE-6;Americana;Troca de Tecnologia;Falta de Tempo/Janela;Manhã;1
Conecta+;Suporte Wi-Fi;Americana;20267970459;18/02/2026 16:47:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-HUAWEI-4;Americana;Suporte Wi-Fi;Chuva Forte/Segurança;Manhã;0
Conecta+;Instalação Nova;Hortolândia;20269004326;17/02/2026 19:28:03;Pendente;18/02/2026 00:28:03;Kevyn Ferrezin;OLT-NOKIA-2;Hortolândia;Instalação Nova;Cliente Ausente;Manhã;1
Conecta+;Troca de Tecnologia;Americana;20261382030;17/02/2026 08:23:03;Pendente;17/02/2026 12:23:03;João Silva;OLT-ZTE-9;Americana;Troca de Tecnologia;Equipamento Defeituoso;Manhã;1
Conecta+;Instalação Nova;Paulínia;20266327426;16/02/2026 18:46:03;Pendente;17/02/2026 09:46:03;Carlos Santos;OLT-HUAWEI-5;Paulínia;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Manhã;2
Conecta+;Instalação Nova;Valinhos;20269639025;16/02/2026 08:51:03;Pendente;16/02/2026 20:51:03;Kevyn Ferrezin;OLT-HUAWEI-9;Valinhos;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Manhã;2
Horizon Telecom;Troca de Tecnologia;Paulínia;20261304086;17/02/2026 04:10:03;Pendente;18/02/2026 03:10:03;Carlos Santos;OLT-ZTE-9;Paulínia;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Tarde;1
Horizon Telecom;Instalação Nova;Americana;20269372412;14/02/2026 20:31:03;Pendente;15/02/2026 00:31:03;Maria Oliveira;OLT-HUAWEI-10;Americana;Instalação Nova;Equipamento Defeituoso;Manhã;4
FiberTech;Mudança de Endereço;Campinas;20267784060;16/02/2026 07:14:03;Pendente;16/02/2026 17:14:03;Maria Oliveira;OLT-ZTE-4;Campinas;Mudança de Endereço;Chuva Forte/Segurança;Tarde;2
Horizon Telecom;Troca de Tecnologia;Campinas;20264634211;17/02/2026 00:47:03;Pendente;17/02/2026 22:47:03;Ana Souza;OLT-NOKIA-7;Campinas;Troca de Tecnologia;Equipamento Defeituoso;Manhã;1
Conecta+;Reparo de Fibra;Hortolândia;20265443644;16/02/2026 06:36:03;Pendente;17/02/2026 06:36:03;Maria Oliveira;OLT-ZTE-6;Hortolândia;Reparo de Fibra;Cliente Ausente;Manhã;2
Conecta+;Suporte Wi-Fi;Valinhos;20266650241;17/02/2026 01:14:03;Pendente;18/02/2026 01:14:03;João Silva;OLT-HUAWEI-8;Valinhos;Suporte Wi-Fi;Cliente Ausente;Tarde;1
FiberTech;Instalação Nova;Campinas;20263384859;18/02/2026 02:38:03;Pendente;18/02/2026 21:50:03;João Silva;OLT-ZTE-6;Campinas;Instalação Nova;Equipamento Defeituoso;Manhã;0
Conecta+;Reparo de Fibra;Valinhos;20262158700;14/02/2026 04:19:03;Pendente;14/02/2026 07:19:03;Maria Oliveira;OLT-HUAWEI-3;Valinhos;Reparo de Fibra;Falta de Tempo/Janela;Tarde;4
FiberTech;Mudança de Endereço;Americana;20269545676;14/02/2026 12:16:03;Pendente;15/02/2026 01:16:03;João Silva;OLT-HUAWEI-6;Americana;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Tarde;4
Horizon Telecom;Reparo de Fibra;Americana;20261951866;13/02/2026 21:28:03;Pendente;14/02/2026 10:28:03;Maria Oliveira;OLT-NOKIA-2;Americana;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Manhã;5
FiberTech;Mudança de Endereço;Hortolândia;20261199069;17/02/2026 06:08:03;Pendente;18/02/2026 00:08:03;Carlos Santos;OLT-NOKIA-7;Hortolândia;Mudança de Endereço;Cliente Ausente;Tarde;1
Conecta+;Reparo de Fibra;Paulínia;20265023378;10/02/2026 08:58:03;Pendente;11/02/2026 06:58:03;Maria Oliveira;OLT-ZTE-5;Paulínia;Reparo de Fibra;Falta de Tempo/Janela;Tarde;8
Conecta+;Reparo de Fibra;Hortolândia;20261883435;17/02/2026 01:51:03;Pendente;17/02/2026 12:51:03;João Silva;OLT-NOKIA-10;Hortolândia;Reparo de Fibra;Equipamento Defeituoso;Manhã;1
Horizon Telecom;Suporte Wi-Fi;Campinas;20261264936;18/02/2026 15:22:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-NOKIA-5;Campinas;Suporte Wi-Fi;Falta de Tempo/Janela;Tarde;0
Conecta+;Instalação Nova;Sumaré;20265314209;17/02/2026 14:28:03;Pendente;17/02/2026 16:28:03;Maria Oliveira;OLT-ZTE-9;Sumaré;Instalação Nova;Equipamento Defeituoso;Tarde;1
Conecta+;Troca de Tecnologia;Campinas;20268119939;18/02/2026 00:22:03;Pendente;18/02/2026 21:22:03;Carlos Santos;OLT-ZTE-8;Campinas;Troca de Tecnologia;Chuva Forte/Segurança;Manhã;0
Horizon Telecom;Troca de Tecnologia;Sumaré;20263636738;14/02/2026 16:14:03;Pendente;15/02/2026 14:14:03;Carlos Santos;OLT-HUAWEI-7;Sumaré;Troca de Tecnologia;Equipamento Defeituoso;Manhã;4
Horizon Telecom;Instalação Nova;Sumaré;20268049505;17/02/2026 22:28:03;Pendente;18/02/2026 09:28:03;Maria Oliveira;OLT-ZTE-9;Sumaré;Instalação Nova;Equipamento Defeituoso;Manhã;0
Horizon Telecom;Suporte Wi-Fi;Campinas;20266292811;15/02/2026 17:08:03;Pendente;16/02/2026 12:08:03;Ana Souza;OLT-ZTE-6;Campinas;Suporte Wi-Fi;Equipamento Defeituoso;Tarde;3
Horizon Telecom;Mudança de Endereço;Americana;20266524169;16/02/2026 06:25:03;Pendente;17/02/2026 00:25:03;Ana Souza;OLT-NOKIA-9;Americana;Mudança de Endereço;Chuva Forte/Segurança;Manhã;2
Conecta+;Instalação Nova;Americana;20264900874;14/02/2026 14:17:03;Pendente;15/02/2026 11:17:03;Carlos Santos;OLT-NOKIA-6;Americana;Instalação Nova;Chuva Forte/Segurança;Manhã;4
Conecta+;Instalação Nova;Paulínia;20264117510;13/02/2026 14:05:03;Pendente;14/02/2026 03:05:03;Ana Souza;OLT-NOKIA-7;Paulínia;Instalação Nova;Chuva Forte/Segurança;Tarde;5
Horizon Telecom;Mudança de Endereço;Campinas;20263401748;17/02/2026 10:58:03;Pendente;18/02/2026 00:58:03;João Silva;OLT-ZTE-8;Campinas;Mudança de Endereço;Cliente Ausente;Manhã;1
Horizon Telecom;Troca de Tecnologia;Valinhos;20266152526;13/02/2026 08:39:03;Pendente;13/02/2026 14:39:03;Carlos Santos;OLT-HUAWEI-3;Valinhos;Troca de Tecnologia;Cliente Ausente;Manhã;5
Horizon Telecom;Troca de Tecnologia;Valinhos;20265608749;13/02/2026 15:13:03;Pendente;14/02/2026 02:13:03;Maria Oliveira;OLT-ZTE-8;Valinhos;Troca de Tecnologia;Equipamento Defeituoso;Manhã;5
Conecta+;Instalação Nova;Hortolândia;20267631146;16/02/2026 07:30:03;Pendente;17/02/2026 02:30:03;Carlos Santos;OLT-ZTE-1;Hortolândia;Instalação Nova;Cliente Ausente;Tarde;2
Conecta+;Troca de Tecnologia;Hortolândia;20262598012;17/02/2026 00:55:03;Pendente;17/02/2026 12:55:03;Carlos Santos;OLT-ZTE-5;Hortolândia;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Manhã;1
FiberTech;Mudança de Endereço;Americana;20262585199;17/02/2026 03:18:03;Pendente;17/02/2026 07:18:03;Kevyn Ferrezin;OLT-HUAWEI-4;Americana;Mudança de Endereço;Falta de Tempo/Janela;Tarde;1
Horizon Telecom;Troca de Tecnologia;Hortolândia;20266554106;18/02/2026 12:23:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-NOKIA-8;Hortolândia;Troca de Tecnologia;Cliente Ausente;Manhã;0
FiberTech;Troca de Tecnologia;Americana;20266697041;18/02/2026 21:03:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-NOKIA-9;Americana;Troca de Tecnologia;Chuva Forte/Segurança;Manhã;0
FiberTech;Reparo de Fibra;Americana;20267010520;10/02/2026 05:15:03;Pendente;10/02/2026 10:15:03;Maria Oliveira;OLT-NOKIA-1;Americana;Reparo de Fibra;Equipamento Defeituoso;Tarde;8
FiberTech;Mudança de Endereço;Americana;20263946516;18/02/2026 09:48:03;Pendente;18/02/2026 17:48:03;Ana Souza;OLT-ZTE-9;Americana;Mudança de Endereço;Chuva Forte/Segurança;Tarde;0
Horizon Telecom;Mudança de Endereço;Valinhos;20268376089;10/02/2026 03:04:03;Pendente;10/02/2026 09:04:03;João Silva;OLT-NOKIA-7;Valinhos;Mudança de Endereço;Chuva Forte/Segurança;Manhã;8
Horizon Telecom;Instalação Nova;Valinhos;20265813722;16/02/2026 08:16:03;Pendente;16/02/2026 10:16:03;Kevyn Ferrezin;OLT-HUAWEI-7;Valinhos;Instalação Nova;Chuva Forte/Segurança;Manhã;2
Conecta+;Instalação Nova;Americana;20265429634;13/02/2026 17:56:03;Pendente;14/02/2026 16:56:03;Ana Souza;OLT-NOKIA-8;Americana;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Tarde;5
